state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
California,06,Kern,029,2009,3,NJLT,Culex tarsalis,11,11,77,3,3
California,06,Kern,029,2009,3,NJLT,No Detection,11,11,77,0,2
California,06,Los Angeles,037,2009,3,CO2,Culex quinquefasciatus,134,370,383,838,147
California,06,Los Angeles,037,2009,3,CO2,Culex stigmatosoma,134,370,383,19,11
California,06,Los Angeles,037,2009,3,CO2,Culex tarsalis,134,370,383,75,35
California,06,Los Angeles,037,2009,3,CO2,No Detection,134,370,383,0,205
California,06,Los Angeles,037,2009,3,GRAV,Culex quinquefasciatus,44,44,44,1914,42
California,06,Los Angeles,037,2009,3,GRAV,Culex stigmatosoma,44,44,44,53,23
California,06,Los Angeles,037,2009,3,GRAV,Culex tarsalis,44,44,44,2,2
California,06,Los Angeles,037,2009,3,GRAV,No Detection,44,44,44,0,1
California,06,Orange,059,2009,3,CO2,Culex quinquefasciatus,33,165,180,10,5
California,06,Orange,059,2009,3,CO2,Culex stigmatosoma,33,165,180,19,1
California,06,Orange,059,2009,3,CO2,Culex tarsalis,33,165,180,91,4
California,06,Orange,059,2009,3,CO2,No Detection,33,165,180,0,157
California,06,Orange,059,2009,3,GRAV,Culex quinquefasciatus,30,150,150,285,15
California,06,Orange,059,2009,3,GRAV,Culex stigmatosoma,30,150,150,2,2
California,06,Orange,059,2009,3,GRAV,Culex tarsalis,30,150,150,2,2
California,06,Orange,059,2009,3,GRAV,No Detection,30,150,150,0,135
California,06,Placer,061,2009,3,CO2,Culex pipiens,3,3,3,21,3
California,06,Placer,061,2009,3,CO2,Culex tarsalis,3,3,3,14,3
California,06,Placer,061,2009,3,NJLT,Culex tarsalis,12,28,308,10,5
California,06,Placer,061,2009,3,NJLT,No Detection,12,28,308,0,23
California,06,Riverside,065,2009,3,CO2,Culex quinquefasciatus,60,111,127,2009,71
California,06,Riverside,065,2009,3,CO2,Culex tarsalis,60,111,127,19251,102
California,06,Riverside,065,2009,3,CO2,No Detection,60,111,127,0,1
California,06,Riverside,065,2009,3,GRAV,Culex quinquefasciatus,18,68,68,1178,58
California,06,Riverside,065,2009,3,GRAV,Culex stigmatosoma,18,68,68,1,1
California,06,Riverside,065,2009,3,GRAV,No Detection,18,68,68,0,10
California,06,Riverside,065,2009,3,NJLT,Culex stigmatosoma,1,3,21,1,1
California,06,Riverside,065,2009,3,NJLT,No Detection,1,3,21,0,2
California,06,Sacramento,067,2009,3,GRAV,Culex pipiens,18,86,598,658,68
California,06,Sacramento,067,2009,3,GRAV,Culex tarsalis,18,86,598,3,3
California,06,Sacramento,067,2009,3,GRAV,No Detection,18,86,598,0,18
California,06,Sacramento,067,2009,3,NJLT,Culex pipiens,24,111,792,288,73
California,06,Sacramento,067,2009,3,NJLT,Culex stigmatosoma,24,111,792,2,2
California,06,Sacramento,067,2009,3,NJLT,Culex tarsalis,24,111,792,75,43
California,06,Sacramento,067,2009,3,NJLT,No Detection,24,111,792,0,29
California,06,Sacramento,067,2009,3,OTHER,Culex pipiens,6,30,210,39,14
California,06,Sacramento,067,2009,3,OTHER,Culex tarsalis,6,30,210,14,5
California,06,Sacramento,067,2009,3,OTHER,No Detection,6,30,210,0,14
California,06,San Bernardino,071,2009,3,CO2,Culex quinquefasciatus,29,144,144,95,36
California,06,San Bernardino,071,2009,3,CO2,Culex stigmatosoma,29,144,144,23,10
California,06,San Bernardino,071,2009,3,CO2,Culex tarsalis,29,144,144,175,31
California,06,San Bernardino,071,2009,3,CO2,No Detection,29,144,144,0,88
California,06,San Bernardino,071,2009,3,GRAV,Culex quinquefasciatus,20,80,80,492,48
California,06,San Bernardino,071,2009,3,GRAV,Culex stigmatosoma,20,80,80,18,13
California,06,San Bernardino,071,2009,3,GRAV,No Detection,20,80,80,0,32
California,06,San Bernardino,071,2009,3,NJLT,Culex quinquefasciatus,22,60,420,10,9
California,06,San Bernardino,071,2009,3,NJLT,Culex stigmatosoma,22,60,420,3,2
California,06,San Bernardino,071,2009,3,NJLT,Culex tarsalis,22,60,420,9,4
California,06,San Bernardino,071,2009,3,NJLT,No Detection,22,60,420,0,47
California,06,San Joaquin,077,2009,3,CO2,Culex pipiens,46,100,100,72,16
California,06,San Joaquin,077,2009,3,CO2,Culex tarsalis,46,100,100,47,7
California,06,San Joaquin,077,2009,3,CO2,No Detection,46,100,100,0,83
California,06,San Joaquin,077,2009,3,GRAV,Culex pipiens,21,57,57,11,5
California,06,San Joaquin,077,2009,3,GRAV,No Detection,21,57,57,0,52
California,06,Stanislaus,099,2009,3,NJLT,Culex pipiens,19,74,497,74,36
California,06,Stanislaus,099,2009,3,NJLT,Culex tarsalis,19,74,497,69,31
California,06,Stanislaus,099,2009,3,NJLT,No Detection,19,74,497,0,23
California,06,Sutter,101,2009,3,NJLT,No Detection,1,1,7,0,1
California,06,Yolo,113,2009,3,GRAV,Culex pipiens,9,42,287,120,35
California,06,Yolo,113,2009,3,GRAV,Culex tarsalis,9,42,287,1,1
California,06,Yolo,113,2009,3,GRAV,No Detection,9,42,287,0,7
California,06,Yolo,113,2009,3,NJLT,Culex pipiens,15,73,500,48,24
California,06,Yolo,113,2009,3,NJLT,Culex tarsalis,15,73,500,234,48
California,06,Yolo,113,2009,3,NJLT,No Detection,15,73,500,0,20
California,06,Yolo,113,2009,3,OTHER,Culex pipiens,10,49,335,29,14
California,06,Yolo,113,2009,3,OTHER,Culex tarsalis,10,49,335,135,28
California,06,Yolo,113,2009,3,OTHER,No Detection,10,49,335,0,19
California,06,Butte,007,2009,4,GRAV,Culex pipiens,20,79,553,902,65
California,06,Butte,007,2009,4,GRAV,Culex tarsalis,20,79,553,8,6
California,06,Butte,007,2009,4,GRAV,No Detection,20,79,553,0,14
California,06,Butte,007,2009,4,NJLT,Culex pipiens,25,100,700,144,41
California,06,Butte,007,2009,4,NJLT,Culex tarsalis,25,100,700,166,63
California,06,Butte,007,2009,4,NJLT,No Detection,25,100,700,0,24
California,06,Fresno,019,2009,4,CO2,Culex quinquefasciatus,117,165,165,550,88
California,06,Fresno,019,2009,4,CO2,Culex restuans,117,165,165,3,2
California,06,Fresno,019,2009,4,CO2,Culex stigmatosoma,117,165,165,106,25
California,06,Fresno,019,2009,4,CO2,Culex tarsalis,117,165,165,1486,89
California,06,Fresno,019,2009,4,CO2,No Detection,117,165,165,0,44
California,06,Fresno,019,2009,4,GRAV,Culex quinquefasciatus,23,28,28,165,21
California,06,Fresno,019,2009,4,GRAV,Culex restuans,23,28,28,32,4
California,06,Fresno,019,2009,4,GRAV,Culex stigmatosoma,23,28,28,80,6
California,06,Fresno,019,2009,4,GRAV,Culex tarsalis,23,28,28,2,2
California,06,Fresno,019,2009,4,GRAV,No Detection,23,28,28,0,4
California,06,Fresno,019,2009,4,NJLT,Culex quinquefasciatus,45,148,1036,171,53
California,06,Fresno,019,2009,4,NJLT,Culex restuans,45,148,1036,7,4
California,06,Fresno,019,2009,4,NJLT,Culex stigmatosoma,45,148,1036,9,6
California,06,Fresno,019,2009,4,NJLT,Culex tarsalis,45,148,1036,218,59
California,06,Fresno,019,2009,4,NJLT,No Detection,45,148,1036,0,61
California,06,Glenn,021,2009,4,NJLT,Culex pipiens,1,4,28,9,3
California,06,Glenn,021,2009,4,NJLT,Culex tarsalis,1,4,28,2,2
California,06,Kern,029,2009,4,CO2,Culex quinquefasciatus,42,128,128,220,37
California,06,Kern,029,2009,4,CO2,Culex stigmatosoma,42,128,128,1,1
California,06,Kern,029,2009,4,CO2,Culex tarsalis,42,128,128,830,59
California,06,Kern,029,2009,4,CO2,No Detection,42,128,128,0,60
California,06,Kern,029,2009,4,GRAV,Culex quinquefasciatus,42,139,143,323,55
California,06,Kern,029,2009,4,GRAV,Culex tarsalis,42,139,143,21,8
California,06,Kern,029,2009,4,GRAV,No Detection,42,139,143,0,82
California,06,Kern,029,2009,4,NJLT,Culex pipiens,42,168,1172,1,1
California,06,Kern,029,2009,4,NJLT,Culex quinquefasciatus,42,168,1172,211,53
California,06,Kern,029,2009,4,NJLT,Culex stigmatosoma,42,168,1172,2,1
California,06,Kern,029,2009,4,NJLT,Culex tarsalis,42,168,1172,462,69
California,06,Kern,029,2009,4,NJLT,No Detection,42,168,1172,0,71
California,06,Kings,031,2009,4,CO2,Culex quinquefasciatus,16,22,22,10,4
California,06,Kings,031,2009,4,CO2,Culex tarsalis,16,22,22,202,11
California,06,Kings,031,2009,4,CO2,No Detection,16,22,22,0,11
California,06,Kings,031,2009,4,NJLT,Culex quinquefasciatus,9,25,182,13,10
California,06,Kings,031,2009,4,NJLT,Culex tarsalis,9,25,182,18,10
California,06,Kings,031,2009,4,NJLT,No Detection,9,25,182,0,8
California,06,Los Angeles,037,2009,4,CO2,Culex quinquefasciatus,220,441,445,2465,234
California,06,Los Angeles,037,2009,4,CO2,Culex stigmatosoma,220,441,445,110,37
California,06,Los Angeles,037,2009,4,CO2,Culex tarsalis,220,441,445,195,69
California,06,Los Angeles,037,2009,4,CO2,No Detection,220,441,445,0,178
California,06,Los Angeles,037,2009,4,GRAV,Culex quinquefasciatus,197,230,230,9864,200
California,06,Los Angeles,037,2009,4,GRAV,Culex restuans,197,230,230,2,2
California,06,Los Angeles,037,2009,4,GRAV,Culex stigmatosoma,197,230,230,361,75
California,06,Los Angeles,037,2009,4,GRAV,Culex tarsalis,197,230,230,7,6
California,06,Los Angeles,037,2009,4,GRAV,No Detection,197,230,230,0,28
California,06,Los Angeles,037,2009,4,NJLT,Culex quinquefasciatus,12,42,294,2,2
California,06,Los Angeles,037,2009,4,NJLT,Culex stigmatosoma,12,42,294,1,1
California,06,Los Angeles,037,2009,4,NJLT,Culex tarsalis,12,42,294,47,22
California,06,Los Angeles,037,2009,4,NJLT,No Detection,12,42,294,0,19
California,06,Los Angeles,037,2009,4,OTHER,Culex quinquefasciatus,27,90,99,3462,76
California,06,Los Angeles,037,2009,4,OTHER,Culex stigmatosoma,27,90,99,2,2
California,06,Los Angeles,037,2009,4,OTHER,Culex tarsalis,27,90,99,2,2
California,06,Los Angeles,037,2009,4,OTHER,No Detection,27,90,99,0,14
California,06,Madera,039,2009,4,NJLT,Culex pipiens,1,2,14,5,2
California,06,Madera,039,2009,4,NJLT,Culex tarsalis,1,2,14,6,2
California,06,Merced,047,2009,4,CO2,Culex pipiens,9,13,13,102,8
California,06,Merced,047,2009,4,CO2,Culex tarsalis,9,13,13,1139,9
California,06,Merced,047,2009,4,CO2,No Detection,9,13,13,0,3
California,06,Merced,047,2009,4,NJLT,Culex pipiens,21,62,429,103,33
California,06,Merced,047,2009,4,NJLT,Culex tarsalis,21,62,429,467,31
California,06,Merced,047,2009,4,NJLT,No Detection,21,62,429,0,16
California,06,Orange,059,2009,4,CO2,Culex quinquefasciatus,33,132,165,66,29
California,06,Orange,059,2009,4,CO2,Culex stigmatosoma,33,132,165,2,2
California,06,Orange,059,2009,4,CO2,Culex tarsalis,33,132,165,1154,36
California,06,Orange,059,2009,4,CO2,No Detection,33,132,165,0,76
California,06,Orange,059,2009,4,GRAV,Culex quinquefasciatus,30,119,119,2023,94
California,06,Orange,059,2009,4,GRAV,Culex stigmatosoma,30,119,119,36,21
California,06,Orange,059,2009,4,GRAV,Culex tarsalis,30,119,119,6,4
California,06,Orange,059,2009,4,GRAV,No Detection,30,119,119,0,24
California,06,Placer,061,2009,4,CO2,Culex pipiens,16,36,36,326,29
California,06,Placer,061,2009,4,CO2,Culex stigmatosoma,16,36,36,1,1
California,06,Placer,061,2009,4,CO2,Culex tarsalis,16,36,36,166,22
California,06,Placer,061,2009,4,CO2,No Detection,16,36,36,0,5
California,06,Placer,061,2009,4,NJLT,Culex pipiens,12,56,395,1,1
California,06,Placer,061,2009,4,NJLT,Culex tarsalis,12,56,395,23,10
California,06,Placer,061,2009,4,NJLT,No Detection,12,56,395,0,46
California,06,Riverside,065,2009,4,CO2,Culex quinquefasciatus,60,174,191,2967,100
California,06,Riverside,065,2009,4,CO2,Culex stigmatosoma,60,174,191,72,4
California,06,Riverside,065,2009,4,CO2,Culex tarsalis,60,174,191,15824,154
California,06,Riverside,065,2009,4,CO2,No Detection,60,174,191,0,9
California,06,Riverside,065,2009,4,GRAV,Culex quinquefasciatus,17,84,84,947,68
California,06,Riverside,065,2009,4,GRAV,No Detection,17,84,84,0,16
California,06,Riverside,065,2009,4,NJLT,Culex quinquefasciatus,10,39,273,15,11
California,06,Riverside,065,2009,4,NJLT,Culex stigmatosoma,10,39,273,29,8
California,06,Riverside,065,2009,4,NJLT,Culex tarsalis,10,39,273,254,20
California,06,Riverside,065,2009,4,NJLT,No Detection,10,39,273,0,17
California,06,Sacramento,067,2009,4,CO2,Culex pipiens,60,135,431,1747,88
California,06,Sacramento,067,2009,4,CO2,Culex stigmatosoma,60,135,431,2,2
California,06,Sacramento,067,2009,4,CO2,Culex tarsalis,60,135,431,2301,93
California,06,Sacramento,067,2009,4,CO2,No Detection,60,135,431,0,27
California,06,Sacramento,067,2009,4,GRAV,Culex pipiens,67,192,570,1138,115
California,06,Sacramento,067,2009,4,GRAV,Culex stigmatosoma,67,192,570,5,4
California,06,Sacramento,067,2009,4,GRAV,Culex tarsalis,67,192,570,22,13
California,06,Sacramento,067,2009,4,GRAV,No Detection,67,192,570,0,74
California,06,Sacramento,067,2009,4,NJLT,Culex pipiens,24,95,671,439,66
California,06,Sacramento,067,2009,4,NJLT,Culex stigmatosoma,24,95,671,1,1
California,06,Sacramento,067,2009,4,NJLT,Culex tarsalis,24,95,671,179,55
California,06,Sacramento,067,2009,4,NJLT,No Detection,24,95,671,0,21
California,06,Sacramento,067,2009,4,OTHER,Culex pipiens,6,24,171,34,12
California,06,Sacramento,067,2009,4,OTHER,Culex tarsalis,6,24,171,15,8
California,06,Sacramento,067,2009,4,OTHER,No Detection,6,24,171,0,9
California,06,San Bernardino,071,2009,4,CO2,Culex quinquefasciatus,32,221,221,319,72
California,06,San Bernardino,071,2009,4,CO2,Culex stigmatosoma,32,221,221,106,27
California,06,San Bernardino,071,2009,4,CO2,Culex tarsalis,32,221,221,274,58
California,06,San Bernardino,071,2009,4,CO2,No Detection,32,221,221,0,122
California,06,San Bernardino,071,2009,4,GRAV,Culex quinquefasciatus,21,100,100,1680,73
California,06,San Bernardino,071,2009,4,GRAV,Culex stigmatosoma,21,100,100,31,22
California,06,San Bernardino,071,2009,4,GRAV,Culex tarsalis,21,100,100,5,3
California,06,San Bernardino,071,2009,4,GRAV,No Detection,21,100,100,0,26
California,06,San Bernardino,071,2009,4,NJLT,Culex quinquefasciatus,22,107,749,22,15
California,06,San Bernardino,071,2009,4,NJLT,Culex stigmatosoma,22,107,749,6,5
California,06,San Bernardino,071,2009,4,NJLT,Culex tarsalis,22,107,749,36,18
California,06,San Bernardino,071,2009,4,NJLT,No Detection,22,107,749,0,75
California,06,San Joaquin,077,2009,4,CO2,Culex pipiens,83,243,243,472,70
California,06,San Joaquin,077,2009,4,CO2,Culex tarsalis,83,243,243,299,52
California,06,San Joaquin,077,2009,4,CO2,No Detection,83,243,243,0,144
California,06,San Joaquin,077,2009,4,GRAV,Culex pipiens,9,24,24,18,5
California,06,San Joaquin,077,2009,4,GRAV,Culex tarsalis,9,24,24,1,1
California,06,San Joaquin,077,2009,4,GRAV,No Detection,9,24,24,0,19
California,06,Stanislaus,099,2009,4,NJLT,Culex pipiens,32,106,761,298,61
California,06,Stanislaus,099,2009,4,NJLT,Culex tarsalis,32,106,761,319,56
California,06,Stanislaus,099,2009,4,NJLT,No Detection,32,106,761,0,24
California,06,Sutter,101,2009,4,NJLT,Culex pipiens,26,103,662,46,17
California,06,Sutter,101,2009,4,NJLT,Culex tarsalis,26,103,662,188,60
California,06,Sutter,101,2009,4,NJLT,No Detection,26,103,662,0,37
California,06,Tulare,107,2009,4,CO2,Culex quinquefasciatus,2,2,2,1,1
California,06,Tulare,107,2009,4,CO2,No Detection,2,2,2,0,1
California,06,Tulare,107,2009,4,GRAV,Culex quinquefasciatus,13,15,15,83,14
California,06,Tulare,107,2009,4,GRAV,No Detection,13,15,15,0,1
California,06,Tulare,107,2009,4,NJLT,Culex quinquefasciatus,19,61,415,188,38
California,06,Tulare,107,2009,4,NJLT,Culex stigmatosoma,19,61,415,5,5
California,06,Tulare,107,2009,4,NJLT,Culex tarsalis,19,61,415,178,31
California,06,Tulare,107,2009,4,NJLT,No Detection,19,61,415,0,15
California,06,Yolo,113,2009,4,CO2,Culex pipiens,14,45,129,317,24
California,06,Yolo,113,2009,4,CO2,Culex stigmatosoma,14,45,129,10,3
California,06,Yolo,113,2009,4,CO2,Culex tarsalis,14,45,129,181,25
California,06,Yolo,113,2009,4,CO2,No Detection,14,45,129,0,15
California,06,Yolo,113,2009,4,GRAV,Culex pipiens,23,79,283,223,42
California,06,Yolo,113,2009,4,GRAV,Culex stigmatosoma,23,79,283,3,3
California,06,Yolo,113,2009,4,GRAV,Culex tarsalis,23,79,283,7,6
California,06,Yolo,113,2009,4,GRAV,No Detection,23,79,283,0,33
California,06,Yolo,113,2009,4,NJLT,Culex pipiens,15,58,406,89,27
California,06,Yolo,113,2009,4,NJLT,Culex tarsalis,15,58,406,129,35
California,06,Yolo,113,2009,4,NJLT,No Detection,15,58,406,0,15
California,06,Yolo,113,2009,4,OTHER,Culex pipiens,10,40,279,10,7
California,06,Yolo,113,2009,4,OTHER,Culex tarsalis,10,40,279,79,24
California,06,Yolo,113,2009,4,OTHER,No Detection,10,40,279,0,15
California,06,Yuba,115,2009,4,NJLT,Culex pipiens,13,53,345,49,17
California,06,Yuba,115,2009,4,NJLT,Culex stigmatosoma,13,53,345,1,1
California,06,Yuba,115,2009,4,NJLT,Culex tarsalis,13,53,345,68,27
California,06,Yuba,115,2009,4,NJLT,No Detection,13,53,345,0,18
California,06,Butte,007,2009,5,GRAV,Culex pipiens,20,80,583,2737,69
California,06,Butte,007,2009,5,GRAV,Culex tarsalis,20,80,583,31,7
California,06,Butte,007,2009,5,GRAV,No Detection,20,80,583,0,11
California,06,Butte,007,2009,5,NJLT,Culex pipiens,25,100,700,401,50
California,06,Butte,007,2009,5,NJLT,Culex tarsalis,25,100,700,426,73
California,06,Butte,007,2009,5,NJLT,No Detection,25,100,700,0,20
California,06,Colusa,011,2009,5,NJLT,Culex pipiens,4,11,77,36,5
California,06,Colusa,011,2009,5,NJLT,Culex tarsalis,4,11,77,138,6
California,06,Colusa,011,2009,5,NJLT,No Detection,4,11,77,0,2
California,06,Fresno,019,2009,5,CO2,Culex quinquefasciatus,170,283,283,3206,223
California,06,Fresno,019,2009,5,CO2,Culex restuans,170,283,283,2,1
California,06,Fresno,019,2009,5,CO2,Culex stigmatosoma,170,283,283,51,23
California,06,Fresno,019,2009,5,CO2,Culex tarsalis,170,283,283,3800,212
California,06,Fresno,019,2009,5,CO2,No Detection,170,283,283,0,20
California,06,Fresno,019,2009,5,GRAV,Culex quinquefasciatus,91,165,165,3754,138
California,06,Fresno,019,2009,5,GRAV,Culex restuans,91,165,165,202,11
California,06,Fresno,019,2009,5,GRAV,Culex stigmatosoma,91,165,165,197,19
California,06,Fresno,019,2009,5,GRAV,Culex tarsalis,91,165,165,25,19
California,06,Fresno,019,2009,5,GRAV,No Detection,91,165,165,0,22
California,06,Fresno,019,2009,5,NJLT,Culex quinquefasciatus,45,186,1297,326,83
California,06,Fresno,019,2009,5,NJLT,Culex restuans,45,186,1297,17,7
California,06,Fresno,019,2009,5,NJLT,Culex stigmatosoma,45,186,1297,52,12
California,06,Fresno,019,2009,5,NJLT,Culex tarsalis,45,186,1297,415,90
California,06,Fresno,019,2009,5,NJLT,No Detection,45,186,1297,0,62
California,06,Glenn,021,2009,5,NJLT,Culex pipiens,12,49,343,22,7
California,06,Glenn,021,2009,5,NJLT,Culex quinquefasciatus,12,49,343,8,2
California,06,Glenn,021,2009,5,NJLT,Culex tarsalis,12,49,343,81,36
California,06,Glenn,021,2009,5,NJLT,No Detection,12,49,343,0,10
California,06,Kern,029,2009,5,CO2,Culex quinquefasciatus,45,134,134,480,59
California,06,Kern,029,2009,5,CO2,Culex tarsalis,45,134,134,955,72
California,06,Kern,029,2009,5,CO2,No Detection,45,134,134,0,44
California,06,Kern,029,2009,5,GRAV,Culex quinquefasciatus,41,141,150,1032,65
California,06,Kern,029,2009,5,GRAV,Culex restuans,41,141,150,1,1
California,06,Kern,029,2009,5,GRAV,Culex tarsalis,41,141,150,19,12
California,06,Kern,029,2009,5,GRAV,No Detection,41,141,150,0,74
California,06,Kern,029,2009,5,NJLT,Culex pipiens,41,159,993,36,6
California,06,Kern,029,2009,5,NJLT,Culex quinquefasciatus,41,159,993,391,64
California,06,Kern,029,2009,5,NJLT,Culex restuans,41,159,993,2,2
California,06,Kern,029,2009,5,NJLT,Culex stigmatosoma,41,159,993,1,1
California,06,Kern,029,2009,5,NJLT,Culex tarsalis,41,159,993,614,94
California,06,Kern,029,2009,5,NJLT,No Detection,41,159,993,0,35
California,06,Kings,031,2009,5,CO2,Culex quinquefasciatus,11,12,12,20,7
California,06,Kings,031,2009,5,CO2,Culex tarsalis,11,12,12,423,11
California,06,Kings,031,2009,5,CO2,No Detection,11,12,12,0,1
California,06,Kings,031,2009,5,NJLT,Culex quinquefasciatus,9,27,239,43,11
California,06,Kings,031,2009,5,NJLT,Culex tarsalis,9,27,239,48,14
California,06,Kings,031,2009,5,NJLT,No Detection,9,27,239,0,11
California,06,Los Angeles,037,2009,5,CO2,Culex quinquefasciatus,202,361,361,3232,229
California,06,Los Angeles,037,2009,5,CO2,Culex stigmatosoma,202,361,361,163,47
California,06,Los Angeles,037,2009,5,CO2,Culex tarsalis,202,361,361,218,71
California,06,Los Angeles,037,2009,5,CO2,No Detection,202,361,361,0,121
California,06,Los Angeles,037,2009,5,GRAV,Culex quinquefasciatus,183,205,205,22376,198
California,06,Los Angeles,037,2009,5,GRAV,Culex restuans,183,205,205,9,1
California,06,Los Angeles,037,2009,5,GRAV,Culex stigmatosoma,183,205,205,636,102
California,06,Los Angeles,037,2009,5,GRAV,Culex tarsalis,183,205,205,45,16
California,06,Los Angeles,037,2009,5,GRAV,No Detection,183,205,205,0,6
California,06,Los Angeles,037,2009,5,NJLT,Culex quinquefasciatus,12,47,329,29,12
California,06,Los Angeles,037,2009,5,NJLT,Culex tarsalis,12,47,329,319,34
California,06,Los Angeles,037,2009,5,NJLT,No Detection,12,47,329,0,13
California,06,Los Angeles,037,2009,5,OTHER,Culex quinquefasciatus,28,78,83,4414,60
California,06,Los Angeles,037,2009,5,OTHER,Culex stigmatosoma,28,78,83,20,8
California,06,Los Angeles,037,2009,5,OTHER,No Detection,28,78,83,0,18
California,06,Madera,039,2009,5,NJLT,Culex pipiens,1,3,22,15,3
California,06,Merced,047,2009,5,CO2,Culex pipiens,16,17,17,36,8
California,06,Merced,047,2009,5,CO2,Culex stigmatosoma,16,17,17,3,3
California,06,Merced,047,2009,5,CO2,Culex tarsalis,16,17,17,332,13
California,06,Merced,047,2009,5,CO2,No Detection,16,17,17,0,3
California,06,Merced,047,2009,5,NJLT,Culex pipiens,22,60,440,328,33
California,06,Merced,047,2009,5,NJLT,Culex stigmatosoma,22,60,440,1,1
California,06,Merced,047,2009,5,NJLT,Culex tarsalis,22,60,440,528,30
California,06,Merced,047,2009,5,NJLT,No Detection,22,60,440,0,18
California,06,Orange,059,2009,5,CO2,Culex quinquefasciatus,33,132,168,164,48
California,06,Orange,059,2009,5,CO2,Culex stigmatosoma,33,132,168,8,6
California,06,Orange,059,2009,5,CO2,Culex tarsalis,33,132,168,538,65
California,06,Orange,059,2009,5,CO2,No Detection,33,132,168,0,49
California,06,Orange,059,2009,5,GRAV,Culex quinquefasciatus,30,120,120,3981,109
California,06,Orange,059,2009,5,GRAV,Culex stigmatosoma,30,120,120,56,23
California,06,Orange,059,2009,5,GRAV,Culex tarsalis,30,120,120,5,5
California,06,Orange,059,2009,5,GRAV,No Detection,30,120,120,0,11
California,06,Placer,061,2009,5,CO2,Culex pipiens,29,86,86,885,60
California,06,Placer,061,2009,5,CO2,Culex stigmatosoma,29,86,86,9,7
California,06,Placer,061,2009,5,CO2,Culex tarsalis,29,86,86,263,64
California,06,Placer,061,2009,5,CO2,No Detection,29,86,86,0,12
California,06,Placer,061,2009,5,NJLT,Culex pipiens,14,49,347,4,4
California,06,Placer,061,2009,5,NJLT,Culex tarsalis,14,49,347,17,8
California,06,Placer,061,2009,5,NJLT,No Detection,14,49,347,0,39
California,06,Riverside,065,2009,5,CO2,Culex quinquefasciatus,80,154,167,10421,107
California,06,Riverside,065,2009,5,CO2,Culex stigmatosoma,80,154,167,189,21
California,06,Riverside,065,2009,5,CO2,Culex tarsalis,80,154,167,10109,142
California,06,Riverside,065,2009,5,CO2,No Detection,80,154,167,0,5
California,06,Riverside,065,2009,5,GRAV,Culex quinquefasciatus,18,68,68,894,57
California,06,Riverside,065,2009,5,GRAV,Culex stigmatosoma,18,68,68,6,3
California,06,Riverside,065,2009,5,GRAV,No Detection,18,68,68,0,10
California,06,Riverside,065,2009,5,NJLT,Culex quinquefasciatus,15,40,280,7,5
California,06,Riverside,065,2009,5,NJLT,Culex stigmatosoma,15,40,280,29,9
California,06,Riverside,065,2009,5,NJLT,Culex tarsalis,15,40,280,422,28
California,06,Riverside,065,2009,5,NJLT,No Detection,15,40,280,0,11
California,06,Sacramento,067,2009,5,CO2,Culex pipiens,80,164,476,5252,139
California,06,Sacramento,067,2009,5,CO2,Culex stigmatosoma,80,164,476,9,9
California,06,Sacramento,067,2009,5,CO2,Culex tarsalis,80,164,476,4916,136
California,06,Sacramento,067,2009,5,CO2,No Detection,80,164,476,0,8
California,06,Sacramento,067,2009,5,GRAV,Culex pipiens,86,257,872,6830,213
California,06,Sacramento,067,2009,5,GRAV,Culex stigmatosoma,86,257,872,15,10
California,06,Sacramento,067,2009,5,GRAV,Culex tarsalis,86,257,872,156,35
California,06,Sacramento,067,2009,5,GRAV,No Detection,86,257,872,0,42
California,06,Sacramento,067,2009,5,NJLT,Culex pipiens,24,136,972,2690,117
California,06,Sacramento,067,2009,5,NJLT,Culex stigmatosoma,24,136,972,1,1
California,06,Sacramento,067,2009,5,NJLT,Culex tarsalis,24,136,972,879,107
California,06,Sacramento,067,2009,5,NJLT,No Detection,24,136,972,0,13
California,06,Sacramento,067,2009,5,OTHER,Culex pipiens,6,36,258,76,26
California,06,Sacramento,067,2009,5,OTHER,Culex tarsalis,6,36,258,37,18
California,06,Sacramento,067,2009,5,OTHER,No Detection,6,36,258,0,6
California,06,San Bernardino,071,2009,5,CO2,Culex quinquefasciatus,33,233,233,1130,117
California,06,San Bernardino,071,2009,5,CO2,Culex stigmatosoma,33,233,233,777,41
California,06,San Bernardino,071,2009,5,CO2,Culex tarsalis,33,233,233,1815,99
California,06,San Bernardino,071,2009,5,CO2,No Detection,33,233,233,0,79
California,06,San Bernardino,071,2009,5,GRAV,Culex quinquefasciatus,20,80,80,2305,57
California,06,San Bernardino,071,2009,5,GRAV,Culex stigmatosoma,20,80,80,62,24
California,06,San Bernardino,071,2009,5,GRAV,Culex tarsalis,20,80,80,12,5
California,06,San Bernardino,071,2009,5,GRAV,No Detection,20,80,80,0,20
California,06,San Bernardino,071,2009,5,NJLT,Culex quinquefasciatus,22,78,546,39,18
California,06,San Bernardino,071,2009,5,NJLT,Culex stigmatosoma,22,78,546,16,10
California,06,San Bernardino,071,2009,5,NJLT,Culex tarsalis,22,78,546,106,18
California,06,San Bernardino,071,2009,5,NJLT,No Detection,22,78,546,0,47
California,06,San Joaquin,077,2009,5,CO2,Culex pipiens,68,248,248,597,135
California,06,San Joaquin,077,2009,5,CO2,Culex tarsalis,68,248,248,1603,155
